window,simulationDate,ticker,trainScore,testScore,alternativeMdlTestScore,strategyReturn,alternativeMdlStrategyReturn,assetReturn,order
9,2022-06-11 11:00:00,indicator,0,0.0,0.0,-0.00619416283550873,-0.00619416283550873,-0.00619416283550873,0.8
9,2022-06-11 12:00:00,indicator,0,0.0,1.0,-0.007500239782781349,0.005500239782781349,-0.007500239782781349,0.8
9,2022-06-11 13:00:00,indicator,0,0.0,1.0,-0.00985361980454513,0.007853619804545131,-0.00985361980454513,0.8
9,2022-06-11 14:00:00,indicator,0,0.0,0.0,-0.011551763367463098,-0.011551763367463098,0.0095517633674631,0.8
9,2022-06-11 15:00:00,indicator,0,1.0,0.0,0.011177159851022082,-0.01317715985102208,-0.01317715985102208,0.8
9,2022-06-11 16:00:00,indicator,0,0.0,1.0,-0.0018480582771859865,-0.00015194172281401356,-0.0018480582771859865,0.8
9,2022-06-11 17:00:00,indicator,0,0.0,0.0,-0.0032970863088375335,-0.0032970863088375335,0.0012970863088375335,0.8
9,2022-06-11 18:00:00,indicator,0,1.0,1.0,-3.7898491755494583e-07,-3.7898491755494583e-07,-3.7898491755494583e-07,0.8
9,2022-06-11 19:00:00,indicator,0,0.0,1.0,-0.004933789111569184,0.0029337891115691836,0.0029337891115691836,0.8
9,2022-06-11 20:00:00,indicator,0,0.0,0.0,-0.0015613158978223778,-0.0015613158978223778,-0.0015613158978223778,0.8
9,2022-06-11 21:00:00,indicator,0,1.0,1.0,0.0055430401601384485,0.0055430401601384485,-0.0075430401601384485,0.8
9,2022-06-11 22:00:00,indicator,0,1.0,0.0,0.004381196542685909,-0.006381196542685909,0.004381196542685909,0.8
9,2022-06-11 23:00:00,indicator,0,1.0,1.0,0.0016161512325880822,0.0016161512325880822,0.0016161512325880822,0.8
9,2022-06-12 00:00:00,indicator,0,1.0,0.0,0.006370157931955659,-0.008370157931955658,-0.008370157931955658,0.8
9,2022-06-12 01:00:00,indicator,0,1.0,0.0,0.0018784814339354635,-0.0038784814339354635,0.0018784814339354635,0.8
9,2022-06-12 02:00:00,indicator,0,0.0,0.0,-0.010184562273977217,-0.010184562273977217,-0.010184562273977217,0.8
9,2022-06-12 03:00:00,indicator,0,0.0,1.0,-0.02993356983788113,0.027933569837881127,-0.02993356983788113,0.8
9,2022-06-12 04:00:00,indicator,0,1.0,0.0,0.0035848178542104486,-0.005584817854210449,0.0035848178542104486,0.8
9,2022-06-12 05:00:00,indicator,0,0.0,0.0,-0.005231084424978342,-0.005231084424978342,-0.005231084424978342,0.8
9,2022-06-12 06:00:00,indicator,0,1.0,1.0,0.005044474120910627,0.005044474120910627,-0.007044474120910627,0.8
9,2022-06-12 07:00:00,indicator,0,0.0,0.0,-0.00888389335255781,-0.00888389335255781,0.0068838933525578105,0.8
9,2022-06-12 08:00:00,indicator,0,1.0,1.0,0.004824462085877076,0.004824462085877076,0.004824462085877076,0.8
9,2022-06-12 09:00:00,indicator,0,0.0,0.0,-0.003809460216133539,-0.003809460216133539,-0.003809460216133539,0.8
9,2022-06-12 10:00:00,indicator,0,0.0,1.0,-0.004568240375417881,0.002568240375417881,-0.004568240375417881,0.8
9,2022-06-12 11:00:00,indicator,0,1.0,1.0,-7.134955007224119e-05,-7.134955007224119e-05,-0.0019286504499277587,0.8
9,2022-06-12 12:00:00,indicator,0,0.0,0.0,-0.0014711333361997392,-0.0014711333361997392,-0.0005288666638002609,0.8
9,2022-06-12 13:00:00,indicator,0,0.0,0.0,-0.0017531669980285925,-0.0017531669980285925,-0.0017531669980285925,0.8
9,2022-06-12 14:00:00,indicator,0,1.0,1.0,0.003496164264533099,0.003496164264533099,-0.005496164264533099,0.8
9,2022-06-12 15:00:00,indicator,0,0.0,0.0,-0.019366476466636334,-0.019366476466636334,0.017366476466636332,0.8
9,2022-06-12 16:00:00,indicator,0,0.0,1.0,-0.011046021947158587,0.009046021947158589,0.009046021947158589,0.8
9,2022-06-12 17:00:00,indicator,0,1.0,0.0,0.004759862634644165,-0.006759862634644165,-0.006759862634644165,0.8
9,2022-06-12 18:00:00,indicator,0,0.0,0.0,-0.00785256653515963,-0.00785256653515963,0.005852566535159629,0.8
9,2022-06-12 19:00:00,indicator,0,0.0,0.0,-0.0086784925051583,-0.0086784925051583,-0.0086784925051583,0.8
9,2022-06-12 20:00:00,indicator,0,1.0,1.0,0.01631972149991026,0.01631972149991026,-0.018319721499910263,0.8
9,2022-06-12 21:00:00,indicator,0,1.0,1.0,0.0007396719965315633,0.0007396719965315633,-0.0027396719965315634,0.8
9,2022-06-12 22:00:00,indicator,0,1.0,1.0,-0.0007205682582343254,-0.0007205682582343254,-0.0012794317417656746,0.8
9,2022-06-12 23:00:00,indicator,0,1.0,1.0,0.012661632446514071,0.012661632446514071,-0.01466163244651407,0.8
9,2022-06-13 00:00:00,indicator,0,1.0,1.0,0.014591892556668824,0.014591892556668824,-0.016591892556668826,0.8
9,2022-06-13 01:00:00,indicator,0,1.0,1.0,0.009061137487662019,0.009061137487662019,-0.01106113748766202,0.8
9,2022-06-13 02:00:00,indicator,0,1.0,1.0,0.019358335905510123,0.019358335905510123,-0.021358335905510124,0.8
9,2022-06-13 03:00:00,indicator,0,1.0,1.0,0.0156927936177807,0.0156927936177807,-0.017692793617780703,0.8
9,2022-06-13 05:00:00,indicator,0,1.0,0.0,0.0040963849992456,-0.0060963849992456,-0.0060963849992456,0.8
9,2022-06-13 06:00:00,indicator,0,1.0,1.0,0.005076322901006016,0.005076322901006016,-0.007076322901006016,0.8
9,2022-06-13 07:00:00,indicator,0,0.0,0.0,-0.005902030716750628,-0.005902030716750628,0.0039020307167506284,0.8
9,2022-06-13 08:00:00,indicator,0,1.0,0.0,0.02055362279977054,-0.02255362279977054,-0.02255362279977054,0.8
9,2022-06-13 09:00:00,indicator,0,1.0,1.0,0.024350652658697066,0.024350652658697066,-0.026350652658697068,0.8
9,2022-06-13 10:00:00,indicator,0,0.0,1.0,-0.006366255075963578,0.004366255075963578,-0.006366255075963578,0.8
9,2022-06-13 11:00:00,indicator,0,1.0,1.0,0.001585559614215659,0.001585559614215659,-0.003585559614215659,0.8
9,2022-06-13 12:00:00,indicator,0,1.0,1.0,0.00988758402759747,0.00988758402759747,-0.011887584027597473,0.8
9,2022-06-13 13:00:00,indicator,0,1.0,1.0,0.0009435780800465489,0.0009435780800465489,-0.002943578080046549,0.8
9,2022-06-13 14:00:00,indicator,0,1.0,1.0,0.0003241397947076879,0.0003241397947076879,-0.002324139794707688,0.8
9,2022-06-13 15:00:00,indicator,0,1.0,1.0,0.03482454547068865,0.03482454547068865,-0.036824545470688655,0.8
9,2022-06-13 16:00:00,indicator,0,0.0,0.0,-0.021474798527666848,-0.021474798527666848,0.019474798527666846,0.8
9,2022-06-13 17:00:00,indicator,0,0.0,1.0,-0.020850435274345984,0.018850435274345982,0.018850435274345982,0.8
9,2022-06-13 18:00:00,indicator,0,1.0,0.0,0.0071962343334237905,-0.00919623433342379,-0.00919623433342379,0.8
9,2022-06-13 19:00:00,indicator,0,1.0,1.0,0.005938048254930739,0.005938048254930739,-0.00793804825493074,0.8
9,2022-06-13 20:00:00,indicator,0,1.0,1.0,0.005708015650895668,0.005708015650895668,-0.0077080156508956684,0.8
9,2022-06-13 21:00:00,indicator,0,0.0,0.0,-0.0022861836055095086,-0.0022861836055095086,0.0002861836055095084,0.8
9,2022-06-13 22:00:00,indicator,0,1.0,0.0,0.006931318404771223,-0.008931318404771224,-0.008931318404771224,0.8
9,2022-06-13 23:00:00,indicator,0,1.0,1.0,0.01953384350673667,0.01953384350673667,-0.02153384350673667,0.8
9,2022-06-14 00:00:00,indicator,0,1.0,1.0,0.0034488420791663503,0.0034488420791663503,-0.00544884207916635,0.8
9,2022-06-14 01:00:00,indicator,0,1.0,1.0,0.031277130761605355,0.031277130761605355,-0.03327713076160536,0.8
9,2022-06-14 02:00:00,indicator,0,1.0,1.0,0.04056849120223748,0.04056849120223748,-0.042568491202237484,0.8
9,2022-06-14 03:00:00,indicator,0,0.0,0.0,-0.034264924478542395,-0.034264924478542395,0.032264924478542394,0.8
9,2022-06-14 04:00:00,indicator,0,0.0,1.0,-0.02787720952593972,0.025877209525939717,0.025877209525939717,0.8
9,2022-06-14 05:00:00,indicator,0,1.0,0.0,0.005782833632804011,-0.007782833632804011,-0.007782833632804011,0.8
9,2022-06-14 06:00:00,indicator,0,0.0,0.0,-0.03600846079890507,-0.03600846079890507,0.03400846079890507,0.8
9,2022-06-14 07:00:00,indicator,0,1.0,0.0,0.003986536834122819,-0.005986536834122819,-0.005986536834122819,0.8
9,2022-06-14 08:00:00,indicator,0,1.0,1.0,0.00907165828466364,0.00907165828466364,-0.011071658284663641,0.8
10,2022-06-04 14:00:00,indicator,0,0.0,0.0,-0.0029672963640057074,-0.0029672963640057074,0.0009672963640057074,0.8
10,2022-06-04 15:00:00,indicator,0,1.0,1.0,0.005122764106499101,0.005122764106499101,0.005122764106499101,0.8
10,2022-06-04 16:00:00,indicator,0,0.0,1.0,-0.003736647467484402,0.001736647467484402,0.001736647467484402,0.8
10,2022-06-04 17:00:00,indicator,0,0.0,0.0,-0.004596260933547576,-0.004596260933547576,-0.004596260933547576,0.8
10,2022-06-04 18:00:00,indicator,0,0.0,1.0,-0.002307164937728982,0.0003071649377289821,-0.002307164937728982,0.8
10,2022-06-04 19:00:00,indicator,0,1.0,0.0,0.0008897757578286128,-0.002889775757828613,0.0008897757578286128,0.8
10,2022-06-04 20:00:00,indicator,0,0.0,0.0,-0.004805005798040102,-0.004805005798040102,-0.004805005798040102,0.8
10,2022-06-04 21:00:00,indicator,0,1.0,0.0,0.0021818814846937063,-0.004181881484693706,0.0021818814846937063,0.8
10,2022-06-04 22:00:00,indicator,0,1.0,1.0,0.0022457393788254936,0.0022457393788254936,0.0022457393788254936,0.8
10,2022-06-04 23:00:00,indicator,0,1.0,0.0,0.00028390994805737734,-0.002283909948057377,-0.002283909948057377,0.8
10,2022-06-05 00:00:00,indicator,0,0.0,0.0,-0.0028793599843263806,-0.0028793599843263806,0.0008793599843263805,0.8
10,2022-06-05 01:00:00,indicator,0,1.0,0.0,0.003131726361110655,-0.005131726361110655,-0.005131726361110655,0.8
10,2022-06-05 02:00:00,indicator,0,0.0,1.0,-0.0026442147848868692,0.0006442147848868692,-0.0026442147848868692,0.8
10,2022-06-05 03:00:00,indicator,0,1.0,0.0,0.002444056644729089,-0.00444405664472909,0.002444056644729089,0.8
10,2022-06-05 04:00:00,indicator,0,0.0,0.0,-0.0019075655862138934,-0.0019075655862138934,-0.0019075655862138934,0.8
10,2022-06-05 05:00:00,indicator,0,1.0,1.0,0.00047982913936427053,0.00047982913936427053,-0.0024798291393642704,0.8
10,2022-06-05 06:00:00,indicator,0,1.0,0.0,0.0013904127793721095,-0.0033904127793721096,0.0013904127793721095,0.8
10,2022-06-05 07:00:00,indicator,0,1.0,0.0,0.0011558075232748527,-0.0031558075232748528,-0.0031558075232748528,0.8
10,2022-06-05 08:00:00,indicator,0,1.0,1.0,0.0018268018759685471,0.0018268018759685471,-0.003826801875968547,0.8
10,2022-06-05 09:00:00,indicator,0,1.0,0.0,0.0005560445906452817,-0.0025560445906452818,0.0005560445906452817,0.8
10,2022-06-05 10:00:00,indicator,0,0.0,0.0,-0.002763448653534899,-0.002763448653534899,-0.002763448653534899,0.8
10,2022-06-05 11:00:00,indicator,0,1.0,0.0,-0.0009261120141864147,-0.0010738879858135852,-0.0009261120141864147,0.8
10,2022-06-05 12:00:00,indicator,0,0.0,1.0,-0.003599045599688183,0.0015990455996881831,0.0015990455996881831,0.8
10,2022-06-05 13:00:00,indicator,0,0.0,0.0,-0.0010235542010767328,-0.0010235542010767328,-0.0010235542010767328,0.8
10,2022-06-05 14:00:00,indicator,0,1.0,1.0,0.001070798842452415,0.001070798842452415,-0.003070798842452415,0.8
10,2022-06-05 15:00:00,indicator,0,1.0,0.0,0.0035608965334690563,-0.005560896533469056,0.0035608965334690563,0.8
10,2022-06-05 16:00:00,indicator,0,0.0,1.0,-0.007058730412342758,0.005058730412342758,0.005058730412342758,0.8
10,2022-06-05 17:00:00,indicator,0,1.0,0.0,0.002512918458186157,-0.004512918458186157,-0.004512918458186157,0.8
10,2022-06-05 18:00:00,indicator,0,0.0,0.0,-0.006191022183383334,-0.006191022183383334,0.004191022183383334,0.8
10,2022-06-05 19:00:00,indicator,0,1.0,0.0,-0.00014429418426491604,-0.0018557058157350841,-0.0018557058157350841,0.8
10,2022-06-05 20:00:00,indicator,0,0.0,0.0,-0.0027852195820085627,-0.0027852195820085627,0.0007852195820085626,0.8
10,2022-06-05 21:00:00,indicator,0,0.0,0.0,-0.0044612485586449984,-0.0044612485586449984,-0.0044612485586449984,0.8
10,2022-06-05 22:00:00,indicator,0,1.0,0.0,-0.00035283186150999156,-0.0016471681384900086,-0.00035283186150999156,0.8
10,2022-06-05 23:00:00,indicator,0,1.0,1.0,0.0009168883402529762,0.0009168883402529762,0.0009168883402529762,0.8
10,2022-06-06 00:00:00,indicator,0,0.0,0.0,-0.00444606259203459,-0.00444606259203459,-0.00444606259203459,0.8
10,2022-06-06 01:00:00,indicator,0,1.0,0.0,0.011784432738843283,-0.013784432738843284,0.011784432738843283,0.8
10,2022-06-06 02:00:00,indicator,0,0.0,1.0,-0.01889933168744057,0.01689933168744057,0.01689933168744057,0.8
10,2022-06-06 03:00:00,indicator,0,0.0,1.0,-0.003660155634504643,0.0016601556345046428,0.0016601556345046428,0.8
10,2022-06-06 04:00:00,indicator,0,1.0,1.0,0.009505035872589288,0.009505035872589288,0.009505035872589288,0.8
10,2022-06-06 05:00:00,indicator,0,0.0,0.0,-0.0018985315345210422,-0.0018985315345210422,-0.0018985315345210422,0.8
10,2022-06-06 06:00:00,indicator,0,0.0,1.0,-0.002725015381333789,0.0007250153813337893,-0.002725015381333789,0.8
10,2022-06-06 07:00:00,indicator,0,0.0,0.0,-0.004374501308188741,-0.004374501308188741,0.0023745013081887417,0.8
10,2022-06-06 08:00:00,indicator,0,1.0,1.0,-0.0004071796491871783,-0.0004071796491871783,-0.0004071796491871783,0.8
10,2022-06-06 09:00:00,indicator,0,1.0,1.0,0.004640921414410248,0.004640921414410248,0.004640921414410248,0.8
10,2022-06-06 10:00:00,indicator,0,1.0,1.0,-0.0008134688221239647,-0.0008134688221239647,-0.0008134688221239647,0.8
10,2022-06-06 11:00:00,indicator,0,1.0,1.0,-0.0007439248066648915,-0.0007439248066648915,-0.0007439248066648915,0.8
10,2022-06-06 12:00:00,indicator,0,0.0,0.0,-0.0037468626908518346,-0.0037468626908518346,-0.0037468626908518346,0.8
10,2022-06-06 13:00:00,indicator,0,1.0,0.0,-0.0006101503596554684,-0.0013898496403445316,-0.0006101503596554684,0.8
10,2022-06-06 14:00:00,indicator,0,1.0,1.0,8.217493282963316e-05,8.217493282963316e-05,8.217493282963316e-05,0.8
10,2022-06-06 15:00:00,indicator,0,1.0,1.0,0.001026844800871151,0.001026844800871151,0.001026844800871151,0.8
10,2022-06-06 16:00:00,indicator,0,1.0,1.0,0.00010230557383208343,0.00010230557383208343,0.00010230557383208343,0.8
10,2022-06-06 17:00:00,indicator,0,0.0,0.0,-0.008306585216069895,-0.008306585216069895,-0.008306585216069895,0.8
10,2022-06-06 18:00:00,indicator,0,1.0,0.0,0.0001232492147315318,-0.002123249214731532,0.0001232492147315318,0.8
10,2022-06-06 19:00:00,indicator,0,1.0,1.0,-0.0008921716627129285,-0.0008921716627129285,-0.0008921716627129285,0.8
10,2022-06-06 20:00:00,indicator,0,1.0,1.0,0.0028667283369751087,0.0028667283369751087,0.0028667283369751087,0.8
10,2022-06-06 21:00:00,indicator,0,0.0,0.0,-0.0012615129237589595,-0.0012615129237589595,-0.0012615129237589595,0.8
10,2022-06-06 22:00:00,indicator,0,0.0,0.0,-0.0018381409100169434,-0.0018381409100169434,-0.0001618590899830567,0.8
10,2022-06-06 23:00:00,indicator,0,0.0,0.0,-0.0039632701850750175,-0.0039632701850750175,-0.0039632701850750175,0.8
10,2022-06-07 00:00:00,indicator,0,0.0,1.0,-0.0017150694923325353,-0.0002849305076674648,-0.0017150694923325353,0.8
10,2022-06-07 01:00:00,indicator,0,1.0,1.0,0.036462985806311715,0.036462985806311715,-0.03846298580631172,0.8
10,2022-06-07 02:00:00,indicator,0,1.0,1.0,0.019839287139414574,0.019839287139414574,-0.021839287139414576,0.8
10,2022-06-07 03:00:00,indicator,0,1.0,1.0,0.004627277975492118,0.004627277975492118,-0.006627277975492118,0.8
10,2022-06-07 04:00:00,indicator,0,0.0,0.0,-0.006493827139499227,-0.006493827139499227,0.004493827139499227,0.8
10,2022-06-07 05:00:00,indicator,0,0.0,0.0,-0.00239326692511511,-0.00239326692511511,-0.00239326692511511,0.8
10,2022-06-07 06:00:00,indicator,0,1.0,1.0,0.0004907314508769403,0.0004907314508769403,-0.0024907314508769403,0.8
10,2022-06-07 07:00:00,indicator,0,0.0,0.0,-0.0024532674772036523,-0.0024532674772036523,0.0004532674772036523,0.8
10,2022-06-07 08:00:00,indicator,0,1.0,1.0,0.0011642052177365044,0.0011642052177365044,0.0011642052177365044,0.8
10,2022-06-07 09:00:00,indicator,0,1.0,1.0,0.0012862844565105507,0.0012862844565105507,0.0012862844565105507,0.8
10,2022-06-07 10:00:00,indicator,0,0.0,0.0,-0.00407627350708661,-0.00407627350708661,-0.00407627350708661,0.8
10,2022-06-07 11:00:00,indicator,0,1.0,0.0,0.00022659415801557078,-0.002226594158015571,0.00022659415801557078,0.8
10,2022-06-07 12:00:00,indicator,0,0.0,0.0,-0.0035775573108668204,-0.0035775573108668204,-0.0035775573108668204,0.8
10,2022-06-07 13:00:00,indicator,0,0.0,1.0,-0.0015860133848166736,-0.00041398661518332657,-0.0015860133848166736,0.8
10,2022-06-07 14:00:00,indicator,0,1.0,0.0,0.0010427593214663413,-0.0030427593214663413,0.0010427593214663413,0.8
10,2022-06-07 15:00:00,indicator,0,1.0,1.0,0.010644382598436513,0.010644382598436513,0.010644382598436513,0.8
10,2022-06-07 16:00:00,indicator,0,0.0,0.0,-0.0015867853923538992,-0.0015867853923538992,-0.0015867853923538992,0.8
10,2022-06-07 17:00:00,indicator,0,1.0,0.0,-9.203955549404532e-05,-0.0019079604445059548,-9.203955549404532e-05,0.8
10,2022-06-07 18:00:00,indicator,0,1.0,1.0,-0.00015001911872056012,-0.00015001911872056012,-0.00015001911872056012,0.8
10,2022-06-07 19:00:00,indicator,0,1.0,1.0,0.007337296318164501,0.007337296318164501,0.007337296318164501,0.8
10,2022-06-07 20:00:00,indicator,0,0.0,1.0,-0.029691350632025156,0.027691350632025154,0.027691350632025154,0.8
10,2022-06-07 21:00:00,indicator,0,0.0,1.0,-0.01035681627420226,0.008356816274202258,0.008356816274202258,0.8
10,2022-06-07 22:00:00,indicator,0,1.0,1.0,0.0006229494234988077,0.0006229494234988077,0.0006229494234988077,0.8
10,2022-06-07 23:00:00,indicator,0,0.0,0.0,-0.005498234303709952,-0.005498234303709952,-0.005498234303709952,0.8
10,2022-06-08 00:00:00,indicator,0,1.0,1.0,0.0033067873407386763,0.0033067873407386763,-0.005306787340738676,0.8
10,2022-06-08 01:00:00,indicator,0,1.0,1.0,0.0004666515878391437,0.0004666515878391437,-0.002466651587839144,0.8
10,2022-06-08 02:00:00,indicator,0,0.0,0.0,-0.0022393953989859106,-0.0022393953989859106,0.0002393953989859106,0.8
10,2022-06-08 03:00:00,indicator,0,0.0,0.0,-0.005661260825260058,-0.005661260825260058,-0.005661260825260058,0.8
10,2022-06-08 04:00:00,indicator,0,1.0,1.0,0.029555839852155718,0.029555839852155718,-0.031555839852155716,0.8
10,2022-06-08 05:00:00,indicator,0,0.0,0.0,-0.008384758436738544,-0.008384758436738544,0.006384758436738544,0.8
10,2022-06-08 06:00:00,indicator,0,1.0,1.0,0.008932409759838892,0.008932409759838892,0.008932409759838892,0.8
10,2022-06-08 07:00:00,indicator,0,0.0,0.0,-0.0014628646081739603,-0.0014628646081739603,-0.0014628646081739603,0.8
10,2022-06-08 08:00:00,indicator,0,0.0,0.0,-0.0018852212267076397,-0.0018852212267076397,-0.00011477877329236033,0.8
10,2022-06-08 09:00:00,indicator,0,0.0,0.0,-0.00285002373880835,-0.00285002373880835,-0.00285002373880835,0.8
10,2022-06-08 10:00:00,indicator,0,0.0,0.0,-0.001831332584172324,-0.001831332584172324,-0.00016866741582767606,0.8
10,2022-06-08 11:00:00,indicator,0,0.0,0.0,-0.005841699802820767,-0.005841699802820767,-0.005841699802820767,0.8
10,2022-06-08 12:00:00,indicator,0,1.0,0.0,-7.645084602178837e-05,-0.0019235491539782118,-7.645084602178837e-05,0.8
10,2022-06-08 13:00:00,indicator,0,0.0,0.0,-0.009979360984648564,-0.009979360984648564,-0.009979360984648564,0.8
10,2022-06-08 14:00:00,indicator,0,1.0,0.0,0.019860852769894563,-0.021860852769894565,0.019860852769894563,0.8
10,2022-06-08 15:00:00,indicator,0,1.0,0.0,0.010075357938016997,-0.012075357938017,-0.012075357938017,0.8
10,2022-06-08 16:00:00,indicator,0,1.0,0.0,0.0006765398793654469,-0.002676539879365447,0.0006765398793654469,0.8
10,2022-06-08 17:00:00,indicator,0,0.0,0.0,-0.0057662531167181445,-0.0057662531167181445,-0.0057662531167181445,0.8
10,2022-06-08 18:00:00,indicator,0,0.0,0.0,-0.0026850463428955756,-0.0026850463428955756,0.0006850463428955758,0.8
10,2022-06-08 19:00:00,indicator,0,0.0,0.0,-0.0058626500488273255,-0.0058626500488273255,-0.0058626500488273255,0.8
10,2022-06-08 20:00:00,indicator,0,0.0,1.0,-0.0041328076266931996,0.0021328076266932,-0.0041328076266931996,0.8
10,2022-06-08 21:00:00,indicator,0,0.0,0.0,-0.0030699970205844904,-0.0030699970205844904,0.0010699970205844903,0.8
10,2022-06-08 22:00:00,indicator,0,1.0,1.0,0.006341106854293371,0.006341106854293371,0.006341106854293371,0.8
10,2022-06-08 23:00:00,indicator,0,0.0,0.0,-0.004736823006918245,-0.004736823006918245,-0.004736823006918245,0.8
10,2022-06-09 00:00:00,indicator,0,0.0,1.0,-0.004489873987769896,0.0024898739877698963,-0.004489873987769896,0.8
10,2022-06-09 01:00:00,indicator,0,0.0,0.0,-0.0016287086443630581,-0.0016287086443630581,-0.00037129135563694203,0.8
10,2022-06-09 02:00:00,indicator,0,1.0,0.0,0.003409113889204996,-0.005409113889204996,-0.005409113889204996,0.8
10,2022-06-09 03:00:00,indicator,0,0.0,0.0,-0.004743372910595503,-0.004743372910595503,0.002743372910595502,0.8
10,2022-06-09 04:00:00,indicator,0,1.0,1.0,0.0019914108268213894,0.0019914108268213894,0.0019914108268213894,0.8
10,2022-06-09 05:00:00,indicator,0,1.0,0.0,-0.0001404096588376757,-0.0018595903411623245,-0.0018595903411623245,0.8
10,2022-06-09 06:00:00,indicator,0,0.0,0.0,-0.0025802449230956856,-0.0025802449230956856,0.0005802449230956858,0.8
